ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI came down,CPI came down_lower,CPI came down_upper,FOMC Meeting,FOMC Meeting_lower,FOMC Meeting_upper,German Government sell Bitcoin,German Government sell Bitcoin_lower,German Government sell Bitcoin_upper,Held steady,Held steady_lower,Held steady_upper,Raise +25 bps,Raise +25 bps_lower,Raise +25 bps_upper,eth lauch date,eth lauch date_lower,eth lauch date_upper,halved,halved_lower,halved_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2023-12-12T00:00:00Z,40145.881272129875,34340.88510539276,43946.6247545207,40145.881272129875,40145.881272129875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025009004650654188,-0.025009004650654188,-0.025009004650654188,0.002624772799519351,0.002624772799519351,0.002624772799519351,-0.02763377745017354,-0.02763377745017354,-0.02763377745017354,0,0,0,39141.87274069057
2023-12-13T00:00:00Z,40289.04299324158,31504.327556095996,41582.38803671035,40289.04299324158,40289.04299324158,0,0,0,0,0,0,0,0,0,-0.0723645,-0.0723645,-0.0723645,0,0,0,0,0,0,0,0,0,-0.0723645,-0.0723645,-0.0723645,-0.09579231694012791,-0.09579231694012791,-0.09579231694012791,0.004453392852528402,0.004453392852528402,0.004453392852528402,-0.027881209792656306,-0.027881209792656306,-0.027881209792656306,0,0,0,36429.66221761854
2023-12-14T00:00:00Z,40432.204714353276,34474.382012065485,44561.53583342971,40432.204714353276,40432.204714353276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026255988823835015,-0.026255988823835015,-0.026255988823835015,0.001366940999997115,0.001366940999997115,0.001366940999997115,-0.027622929823832132,-0.027622929823832132,-0.027622929823832132,0,0,0,39370.617199250206
2023-12-15T00:00:00Z,40575.366435464915,34532.75849482582,44131.85799069067,40575.366435464915,40575.366435464915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03063626426038617,-0.03063626426038617,-0.03063626426038617,-0.0037678279705245644,-0.0037678279705245644,-0.0037678279705245644,-0.026868436289861606,-0.026868436289861606,-0.026868436289861606,0,0,0,39332.28878688601
2023-12-16T00:00:00Z,40718.528143573145,34162.77474834941,44372.20251024669,40718.528143573145,40718.528143573145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030355016866889573,-0.030355016866889573,-0.030355016866889573,-0.004717306422632772,-0.004717306422632772,-0.004717306422632772,-0.0256377104442568,-0.0256377104442568,-0.0256377104442568,0,0,0,39482.516534980066
2023-12-17T00:00:00Z,40861.68985168138,34618.10078125357,44244.29589626285,40861.68985168138,40861.68985168138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025283093349437125,-0.025283093349437125,-0.025283093349437125,-0.0013218695236755893,-0.0013218695236755893,-0.0013218695236755893,-0.023961223825761536,-0.023961223825761536,-0.023961223825761536,0,0,0,39828.579932745575
2023-12-18T00:00:00Z,41004.85155978961,34942.30782487704,44883.10320549513,41004.85155978961,41004.85155978961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205177907907935,-0.0205177907907935,-0.0205177907907935,0.0013618972647729691,0.0013618972647729691,0.0013618972647729691,-0.021879688055566473,-0.021879688055566473,-0.021879688055566473,0,0,0,40163.522594078306
2023-12-19T00:00:00Z,41148.01326789785,35351.4716901432,45320.47580279201,41148.01326789785,41148.01326789785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016818771234878363,-0.016818771234878363,-0.016818771234878363,0.002624772799520376,0.002624772799520376,0.002624772799520376,-0.01944354403439874,-0.01944354403439874,-0.01944354403439874,0,0,0,40455.954245975336
2023-12-20T00:00:00Z,41291.17497600601,36082.85626758979,45752.86618333645,41291.17497600601,41291.17497600601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01225880196692802,-0.01225880196692802,-0.01225880196692802,0.004453392852528621,0.004453392852528621,0.004453392852528621,-0.01671219481945664,-0.01671219481945664,-0.01671219481945664,0,0,0,40784.99463899338
2023-12-21T00:00:00Z,41434.33668411425,36215.13406813911,45602.83596310866,41434.33668411425,41434.33668411425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012386052380526643,-0.012386052380526643,-0.012386052380526643,0.00136694099999351,0.00136694099999351,0.00136694099999351,-0.013752993380520153,-0.013752993380520153,-0.013752993380520153,0,0,0,40921.128819592435
2023-12-22T00:00:00Z,41577.49839222241,35976.319608436184,46050.439043094826,41577.49839222241,41577.49839222241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014407831160238435,-0.014407831160238435,-0.014407831160238435,-0.003767827970526515,-0.003767827970526515,-0.003767827970526515,-0.01064000318971192,-0.01064000318971192,-0.01064000318971192,0,0,0,40978.456815322184
2023-12-23T00:00:00Z,41720.66007259387,36029.57797557857,45816.1598418693,41720.66007259387,41720.66007259387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012169862423499059,-0.012169862423499059,-0.012169862423499059,-0.004717306422632272,-0.004717306422632272,-0.004717306422632272,-0.007452556000866787,-0.007452556000866787,-0.007452556000866787,0,0,0,41212.925379292836
2023-12-24T00:00:00Z,41863.82175296526,36466.02450659649,46495.71178825201,41863.82175296526,41863.82175296526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005595506568397049,-0.005595506568397049,-0.005595506568397049,-0.0013218695236732908,-0.0013218695236732908,-0.0013218695236732908,-0.004273637044723758,-0.004273637044723758,-0.004273637044723758,0,0,0,41629.57246336834
2023-12-25T00:00:00Z,42006.98343333678,36926.35006109281,46784.216517456596,42006.98343333678,42006.98343333678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017376422607583847,0.00017376422607583847,0.00017376422607583847,0.0013618972647733698,0.0013618972647733698,0.0013618972647733698,-0.0011881330386975314,-0.0011881330386975314,-0.0011881330386975314,0,0,0,42014.28274430285
2023-12-26T00:00:00Z,42150.14511370817,37395.560074466746,47252.48786783252,42150.14511370817,42150.14511370817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004343790064540184,0.004343790064540184,0.004343790064540184,0.0026247727995220857,0.0026247727995220857,0.0026247727995220857,0.0017190172650180992,0.0017190172650180992,0.0017190172650180992,0,0,0,42333.23649527202
2023-12-27T00:00:00Z,42293.306794079625,37437.20029343349,47949.49242286194,42293.306794079625,42293.306794079625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008818119770653469,0.008818119770653469,0.008818119770653469,0.00445339285252852,0.00445339285252852,0.00445339285252852,0.004364726918124948,0.004364726918124948,0.004364726918124948,0,0,0,42666.25423888681
2023-12-28T00:00:00Z,42436.46847445108,38037.5122684092,47691.899632809975,42436.46847445108,42436.46847445108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008036614655136205,0.008036614655136205,0.008036614655136205,0.0013669410000109144,0.0013669410000109144,0.0013669410000109144,0.006669673655125289,0.006669673655125289,0.006669673655125289,0,0,0,42777.51401890509
2023-12-29T00:00:00Z,42579.63015482267,37892.202055521775,47661.591822202936,42579.63015482267,42579.63015482267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004792347374307708,0.004792347374307708,0.004792347374307708,-0.003767827970531144,-0.003767827970531144,-0.003767827970531144,0.008560175344838852,0.008560175344838852,0.008560175344838852,0,0,0,42783.686533594126
2023-12-30T00:00:00Z,42722.78440266012,38074.97673515606,48300.37906727018,42722.78440266012,42722.78440266012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005252675201026503,0.005252675201026503,0.005252675201026503,-0.004717306422628791,-0.004717306422628791,-0.004717306422628791,0.009969981623655293,0.009969981623655293,0.009969981623655293,0,0,0,42947.19331281078
2023-12-31T00:00:00Z,42865.93865049758,38100.487655321595,48136.22914301142,42865.93865049758,42865.93865049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009520067081247358,0.009520067081247358,0.009520067081247358,-0.0013218695236696435,-0.0013218695236696435,-0.0013218695236696435,0.010841936604917002,0.010841936604917002,0.010841936604917002,0,0,0,43274.02526195095
2024-01-01T00:00:00Z,43009.092898335104,38802.9656099245,48249.25128528424,43009.092898335104,43009.092898335104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012491367298131927,0.012491367298131927,0.012491367298131927,0.0013618972647747086,0.0013618972647747086,0.0013618972647747086,0.011129470033357217,0.011129470033357217,0.011129470033357217,0,0,0,43546.335274887686
2024-01-02T00:00:00Z,43152.24714617249,38539.042811748215,48569.06343205883,43152.24714617249,43152.24714617249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422650664524999,0.013422650664524999,0.013422650664524999,0.0026247727995154916,0.0026247727995154916,0.0026247727995154916,0.010797877865009508,0.010797877865009508,0.010797877865009508,0,0,0,43731.46468500481
2024-01-03T00:00:00Z,43295.40139400995,39038.46523595297,48799.27279290329,43295.40139400995,43295.40139400995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014278750770637033,0.014278750770637033,0.014278750770637033,0.004453392852528739,0.004453392852528739,0.004453392852528739,0.009825357918108294,0.009825357918108294,0.009825357918108294,0,0,0,43913.6056400297
2024-01-04T00:00:00Z,43438.5556418474,39017.524354397945,48382.92534878477,43438.5556418474,43438.5556418474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009570712847391492,0.009570712847391492,0.009570712847391492,0.0013669410000073095,0.0013669410000073095,0.0013669410000073095,0.008203771847384182,0.008203771847384182,0.008203771847384182,0,0,0,43854.293584400955
2024-01-05T00:00:00Z,43581.709889684724,38646.75815480844,48931.14235400675,43581.709889684724,43581.709889684724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021712831343690038,0.0021712831343690038,0.0021712831343690038,-0.003767827970519336,-0.003767827970519336,-0.003767827970519336,0.00593911110488834,0.00593911110488834,0.00593911110488834,0,0,0,43676.33812133516
2024-01-06T00:00:00Z,43724.8641171809,38117.36716877023,48443.113757663166,43724.8641171809,43724.8641171809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016656548188141661,-0.0016656548188141661,-0.0016656548188141661,-0.004717306422628292,-0.004717306422628292,-0.004717306422628292,0.003051651603814126,0.003051651603814126,0.003051651603814126,0,0,0,43652.033586562124
2024-01-07T00:00:00Z,43868.018344677075,38560.89896804613,49064.2077847836,43868.018344677075,43868.018344677075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017460802047766805,-0.0017460802047766805,-0.0017460802047766805,-0.0013218695236673454,-0.0013218695236673454,-0.0013218695236673454,-0.0004242106811093351,-0.0004242106811093351,-0.0004242106811093351,0,0,0,43791.42126622265
2024-01-08T00:00:00Z,44011.172572173185,38326.672287090936,48950.85386661091,44011.172572173185,44011.172572173185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307854588988677,-0.00307854588988677,-0.00307854588988677,0.0013618972647698499,0.0013618972647698499,0.0013618972647698499,-0.00444044315465662,-0.00444044315465662,-0.00444044315465662,0,0,0,43875.68215774203
2024-01-09T00:00:00Z,44154.32679966936,38972.67201674063,48583.49408950667,44154.32679966936,44154.32679966936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006311398403604195,-0.006311398403604195,-0.006311398403604195,0.0026247727995168586,0.0026247727995168586,0.0026247727995168586,-0.008936171203121054,-0.008936171203121054,-0.008936171203121054,0,0,0,43875.65125199371
2024-01-10T00:00:00Z,44297.48102716547,38750.59775595984,48668.01604649861,44297.48102716547,44297.48102716547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009385375501166717,-0.009385375501166717,-0.009385375501166717,0.004453392852528317,0.004453392852528317,0.004453392852528317,-0.013838768353695033,-0.013838768353695033,-0.013838768353695033,0,0,0,43881.73253396971
2024-01-11T00:00:00Z,44440.63525466165,38674.73335247222,48700.473020143065,44440.63525466165,44440.63525466165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017698277999424177,-0.017698277999424177,-0.017698277999424177,0.001366941000002783,0.001366941000002783,0.001366941000002783,-0.01906521899942696,-0.01906521899942696,-0.01906521899942696,0,0,0,43654.112537453635
2024-01-12T00:00:00Z,44583.789482157954,38392.1079984743,48451.87918934226,44583.789482157954,44583.789482157954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028291551813099735,-0.028291551813099735,-0.028291551813099735,-0.0037678279705212862,-0.0037678279705212862,-0.0037678279705212862,-0.02452372384257845,-0.02452372384257845,-0.02452372384257845,0,0,0,43322.44489199915
2024-01-13T00:00:00Z,44726.943671370755,38016.8890800694,48025.84572304852,44726.943671370755,44726.943671370755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034832818486393836,-0.034832818486393836,-0.034832818486393836,-0.004717306422635394,-0.004717306422635394,-0.004717306422635394,-0.030115512063758444,-0.030115512063758444,-0.030115512063758444,0,0,0,43168.97816101473
2024-01-14T00:00:00Z,44870.09786058349,38551.574913700126,47973.592898736955,44870.09786058349,44870.09786058349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037058688479327674,-0.037058688479327674,-0.037058688479327674,-0.0013218695236636982,-0.0013218695236636982,-0.0013218695236636982,-0.035736818955663975,-0.035736818955663975,-0.035736818955663975,0,0,0,43207.27088193118
2024-01-15T00:00:00Z,45013.25204979629,38375.912099639965,48334.95470052952,45013.25204979629,45013.25204979629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03991908624240231,-0.03991908624240231,-0.03991908624240231,0.0013618972647711888,0.0013618972647711888,0.0013618972647711888,-0.0412809835071735,-0.0412809835071735,-0.0412809835071735,0,0,0,43216.364159169476
2024-01-16T00:00:00Z,45156.406239009026,38380.68488727862,47940.11344216217,45156.406239009026,45156.406239009026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044015844501964344,-0.044015844501964344,-0.044015844501964344,0.0026247727995182273,0.0026247727995182273,0.0026247727995182273,-0.04664061730148257,-0.04664061730148257,-0.04664061730148257,0,0,0,43168.80888372527
2024-01-17T00:00:00Z,45299.56042822177,38569.27689706226,48100.169956903854,45299.56042822177,45299.56042822177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047256401333055954,-0.047256401333055954,-0.047256401333055954,0.004453392852528537,0.004453392852528537,0.004453392852528537,-0.05170979418558449,-0.05170979418558449,-0.05170979418558449,0,0,0,43158.8662204147
2024-01-18T00:00:00Z,45442.71461743457,38142.21650694588,48013.70130306659,45442.71461743457,45442.71461743457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05501926853270711,-0.05501926853270711,-0.05501926853270711,0.001366940999999178,0.001366940999999178,0.001366940999999178,-0.05638620953270629,-0.05638620953270629,-0.05638620953270629,0,0,0,42942.48969904276
2024-01-19T00:00:00Z,45585.86880664724,37963.94200930614,47779.780590376104,45585.86880664724,45585.86880664724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06434108654178958,-0.06434108654178958,-0.06434108654178958,-0.003767827970523235,-0.003767827970523235,-0.003767827970523235,-0.060573258571266345,-0.060573258571266345,-0.060573258571266345,0,0,0,42652.82447667608
2024-01-20T00:00:00Z,45729.02299718442,37436.712766464334,47612.23745153045,45729.02299718442,45729.02299718442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06889929160635129,-0.06889929160635129,-0.06889929160635129,-0.004717306422633402,-0.004717306422633402,-0.004717306422633402,-0.06418198518371789,-0.06418198518371789,-0.06418198518371789,0,0,0,42578.32570682786
2024-01-21T00:00:00Z,45872.17718772153,37861.40875177906,47278.11953812948,45872.17718772153,45872.17718772153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06845472525856915,-0.06845472525856915,-0.06845472525856915,-0.001321869523662749,-0.001321869523662749,-0.001321869523662749,-0.06713285573490639,-0.06713285573490639,-0.06713285573490639,0,0,0,42732.00990132365
2024-01-22T00:00:00Z,46015.331378258714,37764.23743925753,47679.80630272862,46015.331378258714,46015.331378258714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06799541953084576,-0.06799541953084576,-0.06799541953084576,0.0013618972647725278,0.0013618972647725278,0.0013618972647725278,-0.0693573167956183,-0.0693573167956183,-0.0693573167956183,0,0,0,42886.49961634312
2024-01-23T00:00:00Z,46158.485568795826,37989.92564277692,47975.29752167775,46158.485568795826,46158.485568795826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06817432817071462,-0.06817432817071462,-0.06817432817071462,0.002624772799519938,0.002624772799519938,0.002624772799519938,-0.07079910097023455,-0.07079910097023455,-0.07079910097023455,0,0,0,43011.66182576555
2024-01-24T00:00:00Z,46301.63975933294,38396.184557262204,48278.41772480724,46301.63975933294,46301.63975933294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06696185842879311,-0.06696185842879311,-0.06696185842879311,0.004453392852528592,0.004453392852528592,0.004453392852528592,-0.0714152512813217,-0.0714152512813217,-0.0714152512813217,0,0,0,43201.195912747506
2024-01-25T00:00:00Z,46444.79394987012,38020.44833422372,48480.36293879027,46444.79394987012,46444.79394987012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06980990054709557,-0.06980990054709557,-0.06980990054709557,0.0013669409999946514,0.0013669409999946514,0.0013669409999946514,-0.07117684154709022,-0.07117684154709022,-0.07117684154709022,0,0,0,43202.487503299344
2024-01-26T00:00:00Z,46587.948140407236,38171.45478580857,48165.34065034092,46587.948140407236,46587.948140407236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07383720569865265,-0.07383720569865265,-0.07383720569865265,-0.0037678279705265247,-0.0037678279705265247,-0.0037678279705265247,-0.07006937772812613,-0.07006937772812613,-0.07006937772812613,0,0,0,43148.02423048582
2024-01-27T00:00:00Z,46731.102330944355,38178.68953439463,48689.48302276859,46731.102330944355,46731.102330944355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07281017954546584,-0.07281017954546584,-0.07281017954546584,-0.004717306422631413,-0.004717306422631413,-0.004717306422631413,-0.06809287312283444,-0.06809287312283444,-0.06809287312283444,0,0,0,43328.60237987076
2024-01-28T00:00:00Z,46874.25652148153,38541.93277950073,48634.242270001836,46874.25652148153,46874.25652148153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06658346787500191,-0.06658346787500191,-0.06658346787500191,-0.001321869523659102,-0.001321869523659102,-0.001321869523659102,-0.0652615983513428,-0.0652615983513428,-0.0652615983513428,0,0,0,43753.20596821887
2024-01-29T00:00:00Z,47017.41071201871,39135.53786699611,49420.47751240708,47017.41071201871,47017.41071201871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06024161781094475,-0.06024161781094475,-0.06024161781094475,0.0013618972647676695,0.0013618972647676695,0.0013618972647676695,-0.06160351507571243,-0.06160351507571243,-0.06160351507571243,0,0,0,44185.00582544506
2024-01-30T00:00:00Z,47160.56490255583,39364.43654867985,49658.72369872504,47160.56490255583,47160.56490255583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05453463735367884,-0.05453463735367884,-0.05453463735367884,0.002624772799521648,0.002624772799521648,0.002624772799521648,-0.05715941015320049,-0.05715941015320049,-0.05715941015320049,0,0,0,44588.68059820031
2024-01-31T00:00:00Z,47303.71909309301,37158.047752918734,46618.3163839552,47303.71909309301,47303.71909309301,0,0,0,0,0,0,0,0,0,-0.0723645,-0.0723645,-0.0723645,0,0,0,0,0,0,0,0,0,-0.0723645,-0.0723645,-0.0723645,-0.11989286135647398,-0.11989286135647398,-0.11989286135647398,0.004453392852528489,0.004453392852528489,0.004453392852528489,-0.05198175420900248,-0.05198175420900248,-0.05198175420900248,0,0,0,41632.34085821921
2024-02-01T00:00:00Z,47446.87328363013,40406.59621300664,50394.765893926604,47446.87328363013,47446.87328363013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044766374256736415,-0.044766374256736415,-0.044766374256736415,0.001366941000013899,0.001366941000013899,0.001366941000013899,-0.04613331525675032,-0.04613331525675032,-0.04613331525675032,0,0,0,45322.84879690319
2024-02-02T00:00:00Z,47590.027474167306,40578.0984379836,50785.8015588594,47590.027474167306,47590.027474167306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04345339179073035,-0.04345339179073035,-0.04345339179073035,-0.0037678279705298133,-0.0037678279705298133,-0.0037678279705298133,-0.03968556382020054,-0.03968556382020054,-0.03968556382020054,0,0,0,45522.07936500069
2024-02-03T00:00:00Z,47733.18166470442,41058.30661992215,51185.11855776447,47733.18166470442,47733.18166470442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03743421729134767,-0.03743421729134767,-0.03743421729134767,-0.004717306422630914,-0.004717306422630914,-0.004717306422630914,-0.03271691086871675,-0.03271691086871675,-0.03271691086871675,0,0,0,45946.3273702605
2024-02-04T00:00:00Z,47876.33585524154,41877.21403033611,51833.91349100525,47876.33585524154,47876.33585524154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026632693174434237,-0.026632693174434237,-0.026632693174434237,-0.001321869523671152,-0.001321869523671152,-0.001321869523671152,-0.025310823650763085,-0.025310823650763085,-0.025310823650763085,0,0,0,46601.26009209272
2024-02-05T00:00:00Z,48019.49004577865,42159.28897486817,52281.36669306469,48019.49004577865,48019.49004577865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01619196983602118,-0.01619196983602118,-0.01619196983602118,0.0013618972647680698,0.0013618972647680698,0.0013618972647680698,-0.01755386710078925,-0.01755386710078925,-0.01755386710078925,0,0,0,47241.95991141628
2024-02-06T00:00:00Z,48162.64423631583,42743.2933313347,53087.7262474829,48162.64423631583,48162.64423631583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006908947044516225,-0.006908947044516225,-0.006908947044516225,0.0026247727995230155,0.0026247727995230155,0.0026247727995230155,-0.00953371984403924,-0.00953371984403924,-0.00953371984403924,0,0,0,47829.89107776324
2024-02-07T00:00:00Z,48305.79842685295,43673.823453804034,53694.342437383544,48305.79842685295,48305.79842685295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031161789495335384,0.0031161789495335384,0.0031161789495335384,0.004453392852528388,0.004453392852528388,0.004453392852528388,-0.0013372139029948493,-0.0013372139029948493,-0.0013372139029948493,0,0,0,48456.327939051116
2024-02-08T00:00:00Z,48448.952617390125,43971.89838236717,53760.67088772701,48448.952617390125,48448.952617390125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008318494976726199,0.008318494976726199,0.008318494976726199,0.0013669410000093723,0.0013669410000093723,0.0013669410000093723,0.006951553976716827,0.006951553976716827,0.006951553976716827,0,0,0,48851.97498636552
2024-02-09T00:00:00Z,48592.10680792724,44120.6853484802,53946.55636259618,48592.10680792724,48592.10680792724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011485165903051433,0.011485165903051433,0.011485165903051433,-0.003767827970516667,-0.003767827970516667,-0.003767827970516667,0.0152529938735681,0.0152529938735681,0.0152529938735681,0,0,0,49150.195216195076
2024-02-10T00:00:00Z,48735.26099846442,44510.794817016445,54762.78054018636,48735.26099846442,48735.26099846442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018776328744744216,0.018776328744744216,0.018776328744744216,-0.004717306422630416,-0.004717306422630416,-0.004717306422630416,0.02349363516737463,0.02349363516737463,0.02349363516737463,0,0,0,49650.3302804325
2024-02-11T00:00:00Z,48878.415189001535,45436.70170894138,55054.931160963046,48878.415189001535,48878.415189001535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302856730970879,0.0302856730970879,0.0302856730970879,-0.001321869523668854,-0.001321869523668854,-0.001321869523668854,0.031607542620756754,0.031607542620756754,0.031607542620756754,0,0,0,50358.730892919375
2024-02-12T00:00:00Z,49021.56937953872,46153.3162805189,56114.42331211684,49021.56937953872,49021.56937953872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040899401541496044,0.040899401541496044,0.040899401541496044,0.0013618972647703473,0.0013618972647703473,0.0013618972647703473,0.0395375042767257,0.0395375042767257,0.0395375042767257,0,0,0,51026.52222978678
2024-02-13T00:00:00Z,49164.72357007583,46492.54611419604,56569.24328056158,49164.72357007583,49164.72357007583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049860738493084034,0.049860738493084034,0.049860738493084034,0.0026247727995243834,0.0026247727995243834,0.0026247727995243834,0.047235965693559645,0.047235965693559645,0.047235965693559645,0,0,0,51616.11299508815
2024-02-14T00:00:00Z,49307.877760612944,47314.94723568988,56861.28410121045,49307.877760612944,49307.877760612944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05911908479456333,0.05911908479456333,0.05911908479456333,0.004453392852528608,0.004453392852528608,0.004453392852528608,0.054665691942034716,0.054665691942034716,0.054665691942034716,0,0,0,52222.91436698258
2024-02-15T00:00:00Z,49451.03195115013,47664.39922475544,57392.97757447542,49451.03195115013,49451.03195115013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06316708710428613,0.06316708710428613,0.06316708710428613,0.0013669410000057675,0.0013669410000057675,0.0013669410000057675,0.06180014610428036,0.06180014610428036,0.06180014610428036,0,0,0,52574.709593805266
